El cliente 1536, compra MANZANA, en la caja 2. DIA 5, 12459 segundos
El cliente 1536, compra TALLARINES, en la caja 2. DIA 5, 12471 segundos
El cliente 1536, compra QUESO, en la caja 2. DIA 5, 12486 segundos
El cliente 1536, compra LECHE, en la caja 2. DIA 5, 12498 segundos
El cliente 1536, compra CARNE, en la caja 2. DIA 5, 12507 segundos
[SALIDA] El Cliente 1536, abandona la Caja 2, habiendo pagado 60
El cliente 1535, compra MANZANA, en la caja 2. DIA 5, 12605 segundos
El cliente 1535, compra LECHUGA, en la caja 2. DIA 5, 12611 segundos
El cliente 1535, compra QUESO, en la caja 2. DIA 5, 12620 segundos
El cliente 1535, compra CARNE, en la caja 2. DIA 5, 12632 segundos
El cliente 1535, compra PAN, en la caja 2. DIA 5, 12635 segundos
El cliente 1535, compra TELEVISION, en la caja 2. DIA 5, 12638 segundos
El cliente 1535, compra TOSTADORA, en la caja 2. DIA 5, 12641 segundos
[LLEGADA] Cliente 1577: Dia 5, segundo 12652 ha llegado al Estacionamiento
[CAJA] El Cliente 1575: entra a la cola de la caja 2 en DIA 5, 12656 s, con {'TOALLA NOVA': [5, 'LIMPIEZA'], 'LECHUGA': [1, 'VEGETALES FRUTAS'], 'TALLARINES': [1, 'ABARROTES'], 'AGUA MINERAL': [2, 'BEBESTIBLES'], 'PASTA DE DIENTES': [1, 'LIMPIEZA']}
El cliente 1535, compra TALLARINES, en la caja 2. DIA 5, 12656 segundos
[LLEGADA] Cliente 1578: Dia 5, segundo 12659 ha llegado al Estacionamiento
El cliente 1535, compra RON, en la caja 2. DIA 5, 12659 segundos
El cliente 1535, compra LECHE, en la caja 2. DIA 5, 12662 segundos
El cliente 1535, compra GALLETAS, en la caja 2. DIA 5, 12665 segundos
[SALIDA] El Cliente 1535, abandona la Caja 2, habiendo pagado 140
[CAJA] El Cliente 1576: entra a la cola de la caja 2 en DIA 5, 12702 s, con {'MANZANA': [8, 'VEGETALES FRUTAS'], 'BEBIDA': [2, 'BEBESTIBLES'], 'TOALLA NOVA': [1, 'LIMPIEZA'], 'PAN': [12, 'ABARROTES'], 'ARROZ': [1, 'ABARROTES'], 'CONSERVAS': [1, 'ABARROTES']}
El cliente 1540, compra ARROZ, en la caja 2. DIA 5, 12760 segundos
El cliente 1540, compra QUESO, en la caja 2. DIA 5, 12763 segundos
El cliente 1540, compra TOALLA NOVA, en la caja 2. DIA 5, 12766 segundos
El cliente 1540, compra PAN, en la caja 2. DIA 5, 12790 segundos
[SALIDA] El Cliente 1540, abandona la Caja 2, habiendo pagado 21
[LLEGADA] Cliente 1579: Dia 5, segundo 12823 ha llegado al Estacionamiento
El cliente 1537, compra MANZANA, en la caja 2. DIA 5, 12888 segundos
El cliente 1537, compra PASTA DE DIENTES, en la caja 2. DIA 5, 12891 segundos
El cliente 1537, compra JUGO, en la caja 2. DIA 5, 12903 segundos
El cliente 1537, compra TELEVISION, en la caja 2. DIA 5, 12906 segundos
El cliente 1537, compra TOALLA NOVA, en la caja 2. DIA 5, 12909 segundos
El cliente 1537, compra PAN, en la caja 2. DIA 5, 12963 segundos
El cliente 1537, compra CARNE, en la caja 2. DIA 5, 12969 segundos
[SALIDA] El Cliente 1537, abandona la Caja 2, habiendo pagado 93
[CAJA] El Cliente 1577: entra a la cola de la caja 2 en DIA 5, 13017 s, con {'TOMATE': [4, 'VEGETALES FRUTAS'], 'LECHUGA': [1, 'VEGETALES FRUTAS'], 'YOGURT': [2, 'LACTEOS'], 'JUGO': [4, 'BEBESTIBLES'], 'PAN': [15, 'ABARROTES'], 'ARROZ': [2, 'ABARROTES'], 'TALLARINES': [1, 'ABARROTES'], 'LECHE': [5, 'LACTEOS']}
[LLEGADA] Cliente 1580: Dia 5, segundo 13020 ha llegado al Estacionamiento
[CAJA] El Cliente 1578: entra a la cola de la caja 2 en DIA 5, 13025 s, con {'MANZANA': [3, 'VEGETALES FRUTAS'], 'YOGURT': [1, 'LACTEOS'], 'QUESO': [3, 'LACTEOS'], 'PAN': [16, 'ABARROTES'], 'TALLARINES': [1, 'ABARROTES'], 'POLERA': [3, 'ROPA'], 'LECHUGA': [2, 'VEGETALES FRUTAS']}
El cliente 1541, compra PANTALON, en la caja 2. DIA 5, 13061 segundos
El cliente 1541, compra TOALLA NOVA, en la caja 2. DIA 5, 13064 segundos
El cliente 1541, compra PAN, en la caja 2. DIA 5, 13070 segundos
El cliente 1541, compra ARROZ, en la caja 2. DIA 5, 13076 segundos
El cliente 1541, compra YOGURT, en la caja 2. DIA 5, 13091 segundos
El cliente 1541, compra LECHE, en la caja 2. DIA 5, 13103 segundos
[SALIDA] El Cliente 1541, abandona la Caja 2, habiendo pagado 53
[CAJA] El Cliente 1579: entra a la cola de la caja 2 en DIA 5, 13127 s, con {'MANZANA': [1, 'VEGETALES FRUTAS'], 'QUESO': [3, 'LACTEOS'], 'CONSERVAS': [1, 'ABARROTES'], 'JUGO': [5, 'BEBESTIBLES'], 'ZAPATOS': [1, 'ROPA'], 'PAPAS FRITAS': [2, 'DULCES'], 'LECHUGA': [1, 'VEGETALES FRUTAS'], 'LECHE': [5, 'LACTEOS']}
[LLEGADA] Cliente 1581: Dia 5, segundo 13167 ha llegado al Estacionamiento
El cliente 1538, compra LAVADORA, en la caja 2. DIA 5, 13195 segundos
El cliente 1538, compra TALLARINES, en la caja 2. DIA 5, 13204 segundos
El cliente 1538, compra HARINA, en la caja 2. DIA 5, 13207 segundos
El cliente 1538, compra CARNE, en la caja 2. DIA 5, 13222 segundos
El cliente 1538, compra PAN, en la caja 2. DIA 5, 13276 segundos
[SALIDA] El Cliente 1538, abandona la Caja 2, habiendo pagado 151
El cliente 1539, compra ARROZ, en la caja 2. DIA 5, 13374 segundos
[CAJA] El Cliente 1580: entra a la cola de la caja 2 en DIA 5, 13384 s, con {'TELEVISION': [1, 'ELECTRONICOS'], 'CERVEZA': [11, 'ALCOHOL'], 'TOSTADORA': [1, 'LBLANCA'], 'TALLARINES': [5, 'ABARROTES'], 'SAL': [1, 'ABARROTES']}
El cliente 1539, compra TOALLA NOVA, en la caja 2. DIA 5, 13389 segundos
El cliente 1539, compra LECHE, en la caja 2. DIA 5, 13413 segundos
[CAJA] El Cliente 1581: entra a la cola de la caja 2 en DIA 5, 13421 s, con {'TOALLA NOVA': [5, 'LIMPIEZA'], 'TALLARINES': [3, 'ABARROTES'], 'HARINA': [1, 'ABARROTES'], 'SAL': [2, 'ABARROTES']}
El cliente 1539, compra PAN, en la caja 2. DIA 5, 13470 segundos
[SALIDA] El Cliente 1539, abandona la Caja 2, habiendo pagado 54
[LLEGADA] Cliente 1582: Dia 5, segundo 13558 ha llegado al Estacionamiento
El cliente 1542, compra TOMATE, en la caja 2. DIA 5, 13580 segundos
El cliente 1542, compra MANZANA, en la caja 2. DIA 5, 13592 segundos
El cliente 1542, compra CERVEZA, en la caja 2. DIA 5, 13607 segundos
El cliente 1542, compra QUESO, en la caja 2. DIA 5, 13610 segundos
El cliente 1542, compra PASTA DE DIENTES, en la caja 2. DIA 5, 13616 segundos
[LLEGADA] Cliente 1583: Dia 5, segundo 13618 ha llegado al Estacionamiento
El cliente 1542, compra TOALLA NOVA, en la caja 2. DIA 5, 13631 segundos
El cliente 1542, compra ARROZ, en la caja 2. DIA 5, 13634 segundos
El cliente 1542, compra LECHUGA, en la caja 2. DIA 5, 13640 segundos
[SALIDA] El Cliente 1542, abandona la Caja 2, habiendo pagado 59
[LLEGADA] Cliente 1584: Dia 5, segundo 13701 ha llegado al Estacionamiento
El cliente 1543, compra TOMATE, en la caja 2. DIA 5, 13753 segundos
El cliente 1543, compra MANZANA, en la caja 2. DIA 5, 13777 segundos
El cliente 1543, compra TALLARINES, en la caja 2. DIA 5, 13783 segundos
El cliente 1543, compra TELEVISION, en la caja 2. DIA 5, 13786 segundos
El cliente 1543, compra YOGURT, en la caja 2. DIA 5, 13795 segundos
El cliente 1543, compra CONSERVAS, en la caja 2. DIA 5, 13804 segundos
El cliente 1543, compra LECHUGA, en la caja 2. DIA 5, 13807 segundos
[SALIDA] El Cliente 1543, abandona la Caja 2, habiendo pagado 129
[LLEGADA] Cliente 1585: Dia 5, segundo 13811 ha llegado al Estacionamiento
[CAJA] El Cliente 1582: entra a la cola de la caja 2 en DIA 5, 13850 s, con {'TOALLA NOVA': [2, 'LIMPIEZA'], 'TELEVISION': [1, 'ELECTRONICOS'], 'ARROZ': [3, 'ABARROTES'], 'YOGURT': [5, 'LACTEOS'], 'AGUA MINERAL': [1, 'BEBESTIBLES'], 'HARINA': [2, 'ABARROTES'], 'SAL': [2, 'ABARROTES']}
El cliente 1545, compra TOMATE, en la caja 2. DIA 5, 13905 segundos
El cliente 1545, compra YOGURT, en la caja 2. DIA 5, 13911 segundos
El cliente 1545, compra BEBIDA, en la caja 2. DIA 5, 13914 segundos
El cliente 1545, compra PASTA DE DIENTES, en la caja 2. DIA 5, 13920 segundos
El cliente 1545, compra ARROZ, en la caja 2. DIA 5, 13926 segundos
El cliente 1545, compra LECHUGA, en la caja 2. DIA 5, 13932 segundos
El cliente 1545, compra HARINA, en la caja 2. DIA 5, 13938 segundos
[SALIDA] El Cliente 1545, abandona la Caja 2, habiendo pagado 37
[CAJA] El Cliente 1583: entra a la cola de la caja 2 en DIA 5, 13965 s, con {'TOMATE': [8, 'VEGETALES FRUTAS'], 'TALLARINES': [2, 'ABARROTES'], 'AGUA MINERAL': [1, 'BEBESTIBLES'], 'PAN': [12, 'ABARROTES']}
El cliente 1544, compra CONSOLA VIDEOJUEGOS, en la caja 2. DIA 5, 14030 segundos
El cliente 1544, compra MANZANA, en la caja 2. DIA 5, 14036 segundos
El cliente 1544, compra QUESO, en la caja 2. DIA 5, 14051 segundos
El cliente 1544, compra GALLETAS, en la caja 2. DIA 5, 14060 segundos
El cliente 1544, compra TOALLA NOVA, en la caja 2. DIA 5, 14066 segundos
El cliente 1544, compra LECHUGA, en la caja 2. DIA 5, 14072 segundos
[LLEGADA] Cliente 1586: Dia 5, segundo 14078 ha llegado al Estacionamiento
El cliente 1544, compra AGUA MINERAL, en la caja 2. DIA 5, 14078 segundos
El cliente 1544, compra LECHE, en la caja 2. DIA 5, 14108 segundos
[SALIDA] El Cliente 1544, abandona la Caja 2, habiendo pagado 130
[CAJA] El Cliente 1584: entra a la cola de la caja 2 en DIA 5, 14133 s, con {'MANZANA': [4, 'VEGETALES FRUTAS'], 'LECHUGA': [1, 'VEGETALES FRUTAS'], 'QUESO': [5, 'LACTEOS'], 'JUGO': [2, 'BEBESTIBLES'], 'PAN': [15, 'ABARROTES'], 'BEBIDA': [3, 'BEBESTIBLES'], 'TALLARINES': [4, 'ABARROTES']}
[CAJA] El Cliente 1585: entra a la cola de la caja 2 en DIA 5, 14166 s, con {'TOALLA NOVA': [4, 'LIMPIEZA'], 'CERVEZA': [1, 'ALCOHOL'], 'YOGURT': [3, 'LACTEOS'], 'PASTA DE DIENTES': [1, 'LIMPIEZA'], 'LAVADORA': [1, 'LBLANCA'], 'ZAPATOS': [2, 'ROPA'], 'ARROZ': [3, 'ABARROTES'], 'TALLARINES': [2, 'ABARROTES'], 'SAL': [2, 'ABARROTES']}
[LLEGADA] Cliente 1587: Dia 5, segundo 14182 ha llegado al Estacionamiento
El cliente 1547, compra YOGURT, en la caja 2. DIA 5, 14212 segundos
El cliente 1547, compra BOMBONES, en la caja 2. DIA 5, 14215 segundos
El cliente 1547, compra POLERA, en la caja 2. DIA 5, 14224 segundos
[CAJA] El Cliente 1586: entra a la cola de la caja 2 en DIA 5, 14247 s, con {'JUGO': [5, 'BEBESTIBLES']}
El cliente 1547, compra PAN, en la caja 2. DIA 5, 14260 segundos
[SALIDA] El Cliente 1547, abandona la Caja 2, habiendo pagado 77
[LLEGADA] Cliente 1588: Dia 5, segundo 14313 ha llegado al Estacionamiento
El cliente 1546, compra ZAPATOS, en la caja 2. DIA 5, 14352 segundos
El cliente 1546, compra PANTALON, en la caja 2. DIA 5, 14355 segundos
El cliente 1546, compra HARINA, en la caja 2. DIA 5, 14361 segundos
El cliente 1546, compra PASTA DE DIENTES, en la caja 2. DIA 5, 14367 segundos
El cliente 1546, compra PAN, en la caja 2. DIA 5, 14400 segundos
El cliente 1546, compra TELEVISION, en la caja 2. DIA 5, 14403 segundos
El cliente 1546, compra TOALLA NOVA, en la caja 2. DIA 5, 14415 segundos
El cliente 1546, compra LECHUGA, en la caja 2. DIA 5, 14421 segundos
El cliente 1546, compra LECHE, en la caja 2. DIA 5, 14451 segundos
El cliente 1546, compra SAL, en la caja 2. DIA 5, 14454 segundos
[SALIDA] El Cliente 1546, abandona la Caja 2, habiendo pagado 149
[CAJA] El Cliente 1587: entra a la cola de la caja 2 en DIA 5, 14517 s, con {'YOGURT': [4, 'LACTEOS'], 'QUESO': [5, 'LACTEOS'], 'PASTA DE DIENTES': [2, 'LIMPIEZA'], 'PAN': [10, 'ABARROTES']}
[CAJA] El Cliente 1588: entra a la cola de la caja 2 en DIA 5, 14551 s, con {'ARROZ': [1, 'ABARROTES'], 'YOGURT': [2, 'LACTEOS'], 'JUGO': [5, 'BEBESTIBLES']}
El cliente 1549, compra TOALLA NOVA, en la caja 2. DIA 5, 14552 segundos
El cliente 1549, compra PANTALON, en la caja 2. DIA 5, 14555 segundos
El cliente 1549, compra PASTA DE DIENTES, en la caja 2. DIA 5, 14558 segundos
El cliente 1549, compra PAN, en la caja 2. DIA 5, 14573 segundos
El cliente 1549, compra CREMA, en la caja 2. DIA 5, 14579 segundos
El cliente 1549, compra TALLARINES, en la caja 2. DIA 5, 14588 segundos
El cliente 1549, compra POLERA, en la caja 2. DIA 5, 14597 segundos
[SALIDA] El Cliente 1549, abandona la Caja 2, habiendo pagado 90
[LLEGADA] Cliente 1589: Dia 5, segundo 14611 ha llegado al Estacionamiento
El cliente 1548, compra JUGO, en la caja 2. DIA 5, 14701 segundos
El cliente 1548, compra LECHUGA, en la caja 2. DIA 5, 14704 segundos
El cliente 1548, compra CONSERVAS, en la caja 2. DIA 5, 14713 segundos
El cliente 1548, compra LECHE, en la caja 2. DIA 5, 14737 segundos
El cliente 1548, compra PAN, en la caja 2. DIA 5, 14770 segundos
El cliente 1548, compra YOGURT, en la caja 2. DIA 5, 14773 segundos
El cliente 1548, compra HARINA, en la caja 2. DIA 5, 14779 segundos
El cliente 1548, compra SAL, en la caja 2. DIA 5, 14785 segundos
[SALIDA] El Cliente 1548, abandona la Caja 2, habiendo pagado 77
[LLEGADA] Cliente 1590: Dia 5, segundo 14804 ha llegado al Estacionamiento
[CAJA] El Cliente 1589: entra a la cola de la caja 2 en DIA 5, 14868 s, con {'MANZANA': [6, 'VEGETALES FRUTAS'], 'LECHUGA': [1, 'VEGETALES FRUTAS'], 'PAN': [14, 'ABARROTES']}
El cliente 1550, compra TOMATE, en la caja 2. DIA 5, 14877 segundos
[LLEGADA] Cliente 1591: Dia 5, segundo 14887 ha llegado al Estacionamiento
El cliente 1550, compra MANZANA, en la caja 2. DIA 5, 14892 segundos
El cliente 1550, compra GALLETAS, en la caja 2. DIA 5, 14901 segundos
El cliente 1550, compra PASTA DE DIENTES, en la caja 2. DIA 5, 14904 segundos
El cliente 1550, compra ARROZ, en la caja 2. DIA 5, 14907 segundos
El cliente 1550, compra LECHUGA, en la caja 2. DIA 5, 14913 segundos
El cliente 1550, compra HARINA, en la caja 2. DIA 5, 14916 segundos
[SALIDA] El Cliente 1550, abandona la Caja 2, habiendo pagado 43
[LLEGADA] Cliente 1592: Dia 5, segundo 14926 ha llegado al Estacionamiento
El cliente 1551, compra MANZANA, en la caja 2. DIA 5, 15014 segundos
El cliente 1551, compra PANTALON, en la caja 2. DIA 5, 15017 segundos
El cliente 1551, compra HARINA, en la caja 2. DIA 5, 15020 segundos
El cliente 1551, compra TOALLA NOVA, en la caja 2. DIA 5, 15029 segundos
El cliente 1551, compra CERVEZA, en la caja 2. DIA 5, 15056 segundos
El cliente 1551, compra LECHE, en la caja 2. DIA 5, 15077 segundos
[SALIDA] El Cliente 1551, abandona la Caja 2, habiendo pagado 57
[CAJA] El Cliente 1590: entra a la cola de la caja 2 en DIA 5, 15124 s, con {'TOMATE': [1, 'VEGETALES FRUTAS'], 'CONSOLA VIDEOJUEGOS': [2, 'ELECTRONICOS'], 'MANZANA': [4, 'VEGETALES FRUTAS'], 'TOALLA NOVA': [3, 'LIMPIEZA'], 'PAN': [4, 'ABARROTES'], 'VINO': [2, 'ALCOHOL'], 'ARROZ': [3, 'ABARROTES'], 'HARINA': [2, 'ABARROTES']}
El cliente 1552, compra CERVEZA, en la caja 2. DIA 5, 15184 segundos
El cliente 1552, compra TALLARINES, en la caja 2. DIA 5, 15196 segundos
[LLEGADA] Cliente 1593: Dia 5, segundo 15218 ha llegado al Estacionamiento
El cliente 1552, compra PAN, en la caja 2. DIA 5, 15232 segundos
[SALIDA] El Cliente 1552, abandona la Caja 2, habiendo pagado 26
[CAJA] El Cliente 1592: entra a la cola de la caja 2 en DIA 5, 15278 s, con {'TALLARINES': [4, 'ABARROTES'], 'GALLETAS': [2, 'DULCES'], 'TOALLA NOVA': [3, 'LIMPIEZA'], 'ARROZ': [2, 'ABARROTES'], 'YOGURT': [4, 'LACTEOS'], 'CONSERVAS': [3, 'ABARROTES']}
[CAJA] El Cliente 1591: entra a la cola de la caja 2 en DIA 5, 15296 s, con {'MANZANA': [2, 'VEGETALES FRUTAS'], 'LECHUGA': [1, 'VEGETALES FRUTAS'], 'QUESO': [5, 'LACTEOS'], 'CONSERVAS': [2, 'ABARROTES'], 'PAN': [13, 'ABARROTES'], 'ARROZ': [1, 'ABARROTES'], 'TALLARINES': [4, 'ABARROTES'], 'HARINA': [1, 'ABARROTES'], 'SAL': [1, 'ABARROTES']}
[LLEGADA] Cliente 1594: Dia 5, segundo 15308 ha llegado al Estacionamiento
El cliente 1555, compra TELEVISION, en la caja 2. DIA 5, 15324 segundos
El cliente 1555, compra TOALLA NOVA, en la caja 2. DIA 5, 15330 segundos
El cliente 1555, compra MANZANA, en la caja 2. DIA 5, 15333 segundos
El cliente 1555, compra TALLARINES, en la caja 2. DIA 5, 15339 segundos
[LLEGADA] Cliente 1595: Dia 5, segundo 15340 ha llegado al Estacionamiento
El cliente 1555, compra PASTA DE DIENTES, en la caja 2. DIA 5, 15342 segundos
[SALIDA] El Cliente 1555, abandona la Caja 2, habiendo pagado 63
[LLEGADA] Cliente 1596: Dia 5, segundo 15382 ha llegado al Estacionamiento
El cliente 1554, compra TOMATE, en la caja 2. DIA 5, 15437 segundos
El cliente 1554, compra LECHUGA, en la caja 2. DIA 5, 15443 segundos
El cliente 1554, compra YOGURT, en la caja 2. DIA 5, 15446 segundos
El cliente 1554, compra QUESO, en la caja 2. DIA 5, 15452 segundos
El cliente 1554, compra PANTALON, en la caja 2. DIA 5, 15455 segundos
El cliente 1554, compra ARROZ, en la caja 2. DIA 5, 15458 segundos
El cliente 1554, compra TOSTADORA, en la caja 2. DIA 5, 15461 segundos
El cliente 1554, compra TALLARINES, en la caja 2. DIA 5, 15473 segundos
El cliente 1554, compra LECHE, en la caja 2. DIA 5, 15497 segundos
[SALIDA] El Cliente 1554, abandona la Caja 2, habiendo pagado 92
[CAJA] El Cliente 1593: entra a la cola de la caja 2 en DIA 5, 15499 s, con {'MANZANA': [5, 'VEGETALES FRUTAS'], 'YOGURT': [5, 'LACTEOS'], 'ARROZ': [3, 'ABARROTES'], 'TALLARINES': [3, 'ABARROTES'], 'LECHE': [2, 'LACTEOS'], 'LECHUGA': [1, 'VEGETALES FRUTAS']}
[LLEGADA] Cliente 1597: Dia 5, segundo 15542 ha llegado al Estacionamiento
[CAJA] El Cliente 1595: entra a la cola de la caja 2 en DIA 5, 15571 s, con {'TOALLA NOVA': [4, 'LIMPIEZA'], 'LECHUGA': [1, 'VEGETALES FRUTAS'], 'TALLARINES': [1, 'ABARROTES'], 'BEBIDA': [1, 'BEBESTIBLES'], 'LECHE': [6, 'LACTEOS']}
El cliente 1553, compra ZAPATOS, en la caja 2. DIA 5, 15592 segundos
[CAJA] El Cliente 1596: entra a la cola de la caja 2 en DIA 5, 15604 s, con {'ARROZ': [1, 'ABARROTES'], 'LECHUGA': [1, 'VEGETALES FRUTAS'], 'TALLARINES': [3, 'ABARROTES'], 'PASTA DE DIENTES': [1, 'LIMPIEZA'], 'TOALLA NOVA': [3, 'LIMPIEZA']}
El cliente 1553, compra MANZANA, en la caja 2. DIA 5, 15607 segundos
El cliente 1553, compra YOGURT, en la caja 2. DIA 5, 15622 segundos
El cliente 1553, compra QUESO, en la caja 2. DIA 5, 15637 segundos
El cliente 1553, compra TELEVISION, en la caja 2. DIA 5, 15640 segundos
El cliente 1553, compra CERVEZA, en la caja 2. DIA 5, 15649 segundos
El cliente 1553, compra TALLARINES, en la caja 2. DIA 5, 15658 segundos
[LLEGADA] Cliente 1598: Dia 5, segundo 15669 ha llegado al Estacionamiento
[CAJA] El Cliente 1594: entra a la cola de la caja 2 en DIA 5, 15670 s, con {'CREMA': [2, 'LIMPIEZA'], 'LECHUGA': [2, 'VEGETALES FRUTAS'], 'YOGURT': [4, 'LACTEOS'], 'PAN': [7, 'ABARROTES'], 'ARROZ': [1, 'ABARROTES'], 'TALLARINES': [2, 'ABARROTES'], 'LECHE': [6, 'LACTEOS'], 'SAL': [1, 'ABARROTES']}
El cliente 1553, compra LECHE, en la caja 2. DIA 5, 15673 segundos
El cliente 1553, compra LECHUGA, en la caja 2. DIA 5, 15679 segundos
[SALIDA] El Cliente 1553, abandona la Caja 2, habiendo pagado 167
[LLEGADA] Cliente 1599: Dia 5, segundo 15736 ha llegado al Estacionamiento
El cliente 1557, compra TALLARINES, en la caja 2. DIA 5, 15780 segundos
El cliente 1557, compra SAL, en la caja 2. DIA 5, 15783 segundos
El cliente 1557, compra HARINA, en la caja 2. DIA 5, 15786 segundos
El cliente 1557, compra PAN, en la caja 2. DIA 5, 15798 segundos
[SALIDA] El Cliente 1557, abandona la Caja 2, habiendo pagado 16
[CAJA] El Cliente 1597: entra a la cola de la caja 2 en DIA 5, 15883 s, con {'LECHUGA': [2, 'VEGETALES FRUTAS'], 'QUESO': [5, 'LACTEOS'], 'CONSERVAS': [3, 'ABARROTES'], 'PAN': [1, 'ABARROTES'], 'BEBIDA': [1, 'BEBESTIBLES'], 'TALLARINES': [5, 'ABARROTES'], 'LECHE': [6, 'LACTEOS']}
El cliente 1556, compra TOALLA NOVA, en la caja 2. DIA 5, 15896 segundos
El cliente 1556, compra CERVEZA, en la caja 2. DIA 5, 15902 segundos
El cliente 1556, compra TALLARINES, en la caja 2. DIA 5, 15908 segundos
El cliente 1556, compra BEBIDA, en la caja 2. DIA 5, 15914 segundos
El cliente 1556, compra JUGO, en la caja 2. DIA 5, 15926 segundos
El cliente 1556, compra PAN, en la caja 2. DIA 5, 15968 segundos
El cliente 1556, compra VINO, en la caja 2. DIA 5, 15980 segundos
El cliente 1556, compra YOGURT, en la caja 2. DIA 5, 15983 segundos
El cliente 1556, compra RON, en la caja 2. DIA 5, 15986 segundos
El cliente 1556, compra HARINA, en la caja 2. DIA 5, 15992 segundos
[SALIDA] El Cliente 1556, abandona la Caja 2, habiendo pagado 62
[CAJA] El Cliente 1598: entra a la cola de la caja 2 en DIA 5, 16038 s, con {'MANZANA': [2, 'VEGETALES FRUTAS'], 'TOALLA NOVA': [1, 'LIMPIEZA'], 'PAN': [1, 'ABARROTES'], 'VINO': [3, 'ALCOHOL'], 'ARROZ': [3, 'ABARROTES'], 'TOSTADORA': [1, 'LBLANCA'], 'YOGURT': [4, 'LACTEOS'], 'HARINA': [2, 'ABARROTES']}
[CAJA] El Cliente 1599: entra a la cola de la caja 2 en DIA 5, 16057 s, con {'TOMATE': [3, 'VEGETALES FRUTAS'], 'MANZANA': [7, 'VEGETALES FRUTAS'], 'QUESO': [2, 'LACTEOS'], 'PAN': [2, 'ABARROTES'], 'JUGO': [3, 'BEBESTIBLES'], 'CONSERVAS': [1, 'ABARROTES']}
El cliente 1558, compra TOALLA NOVA, en la caja 2. DIA 5, 16087 segundos
[LLEGADA] Cliente 1600: Dia 5, segundo 16099 ha llegado al Estacionamiento
El cliente 1558, compra MANZANA, en la caja 2. DIA 5, 16111 segundos
[LLEGADA] Cliente 1601: Dia 5, segundo 16117 ha llegado al Estacionamiento
El cliente 1558, compra QUESO, en la caja 2. DIA 5, 16123 segundos
El cliente 1558, compra PASTA DE DIENTES, en la caja 2. DIA 5, 16126 segundos
El cliente 1558, compra BEBIDA, en la caja 2. DIA 5, 16135 segundos
El cliente 1558, compra PAN, en la caja 2. DIA 5, 16147 segundos
El cliente 1558, compra ARROZ, en la caja 2. DIA 5, 16153 segundos
El cliente 1558, compra POLERA, en la caja 2. DIA 5, 16159 segundos
El cliente 1558, compra CONSERVAS, en la caja 2. DIA 5, 16168 segundos
El cliente 1558, compra SAL, en la caja 2. DIA 5, 16171 segundos
[SALIDA] El Cliente 1558, abandona la Caja 2, habiendo pagado 108
El cliente 1561, compra TELEVISION, en la caja 2. DIA 5, 16263 segundos
El cliente 1561, compra CONSOLA VIDEOJUEGOS, en la caja 2. DIA 5, 16269 segundos
El cliente 1561, compra ZAPATOS, en la caja 2. DIA 5, 16275 segundos
El cliente 1561, compra HARINA, en la caja 2. DIA 5, 16278 segundos
[SALIDA] El Cliente 1561, abandona la Caja 2, habiendo pagado 192
[CAJA] El Cliente 1601: entra a la cola de la caja 2 en DIA 5, 16330 s, con {'TOALLA NOVA': [4, 'LIMPIEZA'], 'TOSTADORA': [1, 'LBLANCA'], 'JUGO': [3, 'BEBESTIBLES']}
[LLEGADA] Cliente 1602: Dia 5, segundo 16340 ha llegado al Estacionamiento
El cliente 1560, compra TOMATE, en la caja 2. DIA 5, 16370 segundos
El cliente 1560, compra MANZANA, en la caja 2. DIA 5, 16373 segundos
El cliente 1560, compra QUESO, en la caja 2. DIA 5, 16388 segundos
El cliente 1560, compra JUGO, en la caja 2. DIA 5, 16400 segundos
El cliente 1560, compra ARROZ, en la caja 2. DIA 5, 16409 segundos
El cliente 1560, compra YOGURT, en la caja 2. DIA 5, 16412 segundos
El cliente 1560, compra LECHE, en la caja 2. DIA 5, 16418 segundos
[SALIDA] El Cliente 1560, abandona la Caja 2, habiendo pagado 49
[LLEGADA] Cliente 1603: Dia 5, segundo 16466 ha llegado al Estacionamiento
[LLEGADA] Cliente 1604: Dia 5, segundo 16485 ha llegado al Estacionamiento
[CAJA] El Cliente 1600: entra a la cola de la caja 2 en DIA 5, 16513 s, con {'CONSERVAS': [3, 'ABARROTES'], 'PAN': [17, 'ABARROTES'], 'TOSTADORA': [1, 'LBLANCA'], 'LECHUGA': [1, 'VEGETALES FRUTAS'], 'AGUA MINERAL': [1, 'BEBESTIBLES'], 'HARINA': [2, 'ABARROTES']}
El cliente 1562, compra YOGURT, en la caja 2. DIA 5, 16513 segundos
El cliente 1562, compra JUGO, en la caja 2. DIA 5, 16516 segundos
El cliente 1562, compra PAN, en la caja 2. DIA 5, 16528 segundos
El cliente 1562, compra ARROZ, en la caja 2. DIA 5, 16531 segundos
El cliente 1562, compra TALLARINES, en la caja 2. DIA 5, 16537 segundos
El cliente 1562, compra LECHE, en la caja 2. DIA 5, 16540 segundos
El cliente 1562, compra SAL, en la caja 2. DIA 5, 16543 segundos
[SALIDA] El Cliente 1562, abandona la Caja 2, habiendo pagado 22
[LLEGADA] Cliente 1605: Dia 5, segundo 16575 ha llegado al Estacionamiento
El cliente 1559, compra MANZANA, en la caja 2. DIA 5, 16644 segundos
El cliente 1559, compra YOGURT, en la caja 2. DIA 5, 16656 segundos
El cliente 1559, compra TOALLA NOVA, en la caja 2. DIA 5, 16665 segundos
